job_n,default_n,poutcome_n,duration,campaign,euribor3m,y_n
4.0,0.0,0.0,167.0,1.0,1.281,0
10.0,0.0,0.0,345.0,16.0,4.961,0
3.0,0.0,0.0,332.0,3.0,1.423,0
2.0,0.0,0.0,71.0,1.0,4.021,0
6.0,0.0,0.0,486.0,1.0,4.153,1
1.0,0.0,0.0,228.0,1.0,4.968,0
3.0,0.0,0.0,55.0,1.0,4.859,0
3.0,0.0,0.0,230.0,1.0,0.869,0
3.0,1.0,0.0,55.0,1.0,4.857,0
4.0,0.0,0.0,224.0,1.0,1.25,0
3.0,1.0,0.0,602.0,5.0,4.962,0
1.0,0.0,0.0,355.0,2.0,4.961,0
3.0,0.0,1.0,219.0,7.0,4.076,0
6.0,0.0,1.0,469.0,2.0,1.344,0
2.0,0.0,0.0,41.0,1.0,4.021,0
10.0,0.0,0.0,147.0,2.0,4.961,0
4.0,2.0,0.0,133.0,1.0,4.963,0
11.0,0.0,1.0,131.0,1.0,0.715,1
3.0,0.0,0.0,287.0,1.0,4.858,0
2.0,0.0,0.0,58.0,2.0,1.268,0
3.0,0.0,2.0,318.0,2.0,1.313,0
1.0,0.0,0.0,162.0,1.0,4.857,0
3.0,0.0,0.0,129.0,1.0,1.334,0
2.0,1.0,0.0,189.0,1.0,4.963,0
4.0,0.0,0.0,854.0,1.0,4.96,1
6.0,0.0,0.0,265.0,2.0,4.857,0
4.0,0.0,0.0,62.0,2.0,4.964,0
4.0,0.0,1.0,293.0,5.0,1.224,1
7.0,0.0,1.0,48.0,2.0,1.405,0
5.0,0.0,2.0,175.0,1.0,0.714,1
4.0,0.0,0.0,138.0,8.0,4.858,0
4.0,0.0,2.0,464.0,1.0,1.0,1
5.0,0.0,0.0,328.0,1.0,0.655,0
11.0,0.0,0.0,320.0,1.0,1.799,1
1.0,1.0,0.0,131.0,1.0,4.963,0
10.0,0.0,2.0,78.0,6.0,0.834,0
8.0,1.0,0.0,32.0,1.0,4.857,0
4.0,0.0,0.0,374.0,1.0,4.12,0
3.0,1.0,0.0,341.0,3.0,4.962,0
3.0,0.0,0.0,186.0,1.0,4.962,0
2.0,1.0,0.0,566.0,3.0,4.968,1
6.0,0.0,0.0,98.0,1.0,4.12,0
4.0,0.0,0.0,164.0,2.0,4.96,0
7.0,0.0,0.0,38.0,12.0,4.858,0
4.0,1.0,0.0,103.0,3.0,4.962,0
6.0,0.0,0.0,306.0,4.0,4.865,0
5.0,1.0,0.0,278.0,1.0,4.86,0
4.0,0.0,0.0,64.0,1.0,4.021,0
9.0,0.0,0.0,136.0,1.0,1.259,0
2.0,0.0,0.0,159.0,1.0,4.96,0
4.0,0.0,0.0,207.0,10.0,4.958,0
4.0,0.0,0.0,251.0,1.0,0.884,0
11.0,0.0,0.0,172.0,1.0,4.958,0
2.0,0.0,0.0,97.0,1.0,4.964,0
2.0,0.0,0.0,105.0,4.0,4.857,0
1.0,0.0,2.0,79.0,2.0,0.838,0
3.0,1.0,0.0,144.0,2.0,1.405,0
3.0,0.0,0.0,118.0,6.0,4.857,0
2.0,0.0,1.0,119.0,2.0,0.649,0
1.0,1.0,0.0,79.0,1.0,4.97,0
4.0,1.0,0.0,117.0,1.0,4.968,0
4.0,0.0,1.0,91.0,2.0,1.405,0
3.0,0.0,1.0,155.0,4.0,1.344,0
2.0,0.0,0.0,106.0,10.0,4.96,0
2.0,0.0,0.0,104.0,1.0,4.961,0
3.0,0.0,0.0,35.0,1.0,1.41,0
6.0,0.0,1.0,124.0,1.0,1.334,0
3.0,0.0,0.0,407.0,2.0,1.405,0
10.0,0.0,0.0,247.0,1.0,4.857,0
4.0,0.0,0.0,78.0,1.0,4.965,0
6.0,0.0,0.0,155.0,2.0,4.962,0
2.0,0.0,0.0,419.0,7.0,4.962,0
4.0,0.0,0.0,254.0,1.0,4.856,0
3.0,0.0,0.0,91.0,2.0,4.864,0
4.0,0.0,0.0,92.0,1.0,4.963,0
2.0,0.0,1.0,339.0,1.0,0.773,0
3.0,1.0,0.0,322.0,1.0,4.86,0
1.0,0.0,0.0,143.0,1.0,4.957,0
11.0,0.0,0.0,297.0,1.0,0.861,0
2.0,0.0,0.0,543.0,1.0,0.766,1
0.0,0.0,0.0,68.0,4.0,4.959,0
4.0,0.0,0.0,308.0,1.0,4.962,0
1.0,1.0,0.0,44.0,1.0,4.96,0
2.0,0.0,0.0,322.0,3.0,1.27,0
2.0,0.0,0.0,109.0,3.0,1.291,0
7.0,0.0,0.0,232.0,2.0,1.266,1
3.0,0.0,0.0,407.0,1.0,4.191,0
2.0,0.0,0.0,418.0,3.0,4.076,0
2.0,0.0,1.0,73.0,1.0,1.26,0
1.0,0.0,1.0,11.0,1.0,0.882,0
3.0,1.0,0.0,467.0,2.0,4.857,0
6.0,1.0,0.0,381.0,1.0,4.857,0
4.0,0.0,0.0,509.0,1.0,4.857,0
3.0,1.0,0.0,228.0,3.0,1.281,0
3.0,1.0,0.0,329.0,4.0,4.864,0
10.0,0.0,0.0,247.0,1.0,4.191,0
6.0,0.0,0.0,31.0,1.0,4.966,0
3.0,0.0,0.0,194.0,2.0,4.962,0
7.0,1.0,0.0,143.0,1.0,4.855,0
3.0,0.0,0.0,372.0,1.0,1.334,0
4.0,1.0,0.0,195.0,3.0,4.964,0
1.0,1.0,0.0,1222.0,5.0,4.857,0
3.0,0.0,0.0,80.0,3.0,4.962,0
10.0,1.0,0.0,394.0,2.0,4.96,0
3.0,0.0,0.0,158.0,1.0,4.859,0
3.0,1.0,0.0,129.0,2.0,4.857,0
2.0,0.0,1.0,82.0,5.0,1.281,0
3.0,0.0,0.0,196.0,2.0,4.856,0
2.0,0.0,0.0,128.0,2.0,1.281,0
3.0,0.0,0.0,111.0,3.0,4.96,0
2.0,0.0,0.0,364.0,3.0,4.86,0
1.0,0.0,0.0,984.0,2.0,4.864,1
8.0,1.0,0.0,91.0,7.0,4.859,0
10.0,0.0,0.0,410.0,1.0,4.859,0
1.0,1.0,0.0,354.0,2.0,4.962,0
1.0,0.0,1.0,57.0,2.0,1.327,0
3.0,0.0,0.0,249.0,3.0,4.962,0
4.0,0.0,1.0,64.0,3.0,1.266,0
4.0,0.0,0.0,82.0,1.0,4.964,0
3.0,1.0,0.0,179.0,2.0,4.96,0
3.0,0.0,0.0,74.0,2.0,1.27,0
3.0,1.0,0.0,361.0,1.0,4.86,0
6.0,0.0,0.0,117.0,2.0,4.153,0
2.0,0.0,0.0,105.0,2.0,4.966,0
0.0,1.0,0.0,2926.0,2.0,1.405,1
3.0,0.0,0.0,26.0,1.0,4.865,0
4.0,1.0,0.0,394.0,1.0,1.281,1
1.0,1.0,0.0,80.0,1.0,4.96,0
4.0,0.0,0.0,55.0,4.0,4.962,0
5.0,0.0,1.0,238.0,2.0,0.873,0
4.0,0.0,0.0,354.0,1.0,1.405,0
3.0,0.0,0.0,551.0,3.0,4.958,1
3.0,0.0,0.0,46.0,1.0,4.957,0
5.0,0.0,0.0,139.0,2.0,4.961,0
2.0,0.0,1.0,266.0,2.0,0.715,1
4.0,0.0,0.0,171.0,6.0,4.963,0
4.0,0.0,0.0,105.0,3.0,4.959,0
2.0,1.0,0.0,856.0,3.0,4.959,1
2.0,0.0,0.0,114.0,1.0,4.12,0
4.0,0.0,1.0,126.0,2.0,0.716,0
6.0,0.0,1.0,234.0,5.0,4.021,0
2.0,0.0,0.0,164.0,1.0,1.25,0
6.0,1.0,1.0,414.0,2.0,1.405,0
10.0,0.0,0.0,67.0,9.0,4.961,0
2.0,0.0,0.0,16.0,8.0,4.864,0
3.0,0.0,0.0,207.0,1.0,4.961,0
3.0,1.0,0.0,497.0,2.0,4.962,0
2.0,0.0,1.0,118.0,2.0,1.41,0
2.0,0.0,0.0,117.0,2.0,4.857,0
4.0,0.0,0.0,99.0,4.0,4.963,0
2.0,0.0,0.0,107.0,1.0,4.964,0
2.0,0.0,0.0,177.0,1.0,4.965,0
3.0,0.0,0.0,83.0,2.0,4.857,0
4.0,0.0,0.0,124.0,2.0,4.966,0
2.0,0.0,0.0,174.0,2.0,4.961,0
1.0,0.0,0.0,813.0,1.0,4.855,1
3.0,0.0,0.0,328.0,1.0,1.365,1
11.0,0.0,2.0,183.0,1.0,0.677,0
3.0,0.0,0.0,207.0,2.0,4.963,0
2.0,0.0,0.0,326.0,3.0,1.405,0
2.0,0.0,0.0,133.0,1.0,4.961,0
2.0,0.0,0.0,1603.0,10.0,1.235,1
2.0,0.0,0.0,55.0,1.0,1.244,0
3.0,1.0,1.0,17.0,3.0,1.334,0
3.0,0.0,1.0,240.0,1.0,1.405,0
4.0,0.0,0.0,125.0,1.0,4.857,0
2.0,0.0,1.0,42.0,2.0,1.327,0
3.0,0.0,0.0,77.0,11.0,4.963,0
4.0,0.0,0.0,139.0,1.0,4.963,0
3.0,0.0,0.0,147.0,5.0,4.855,0
8.0,0.0,2.0,83.0,1.0,0.755,1
1.0,0.0,0.0,45.0,2.0,1.25,0
2.0,0.0,0.0,559.0,1.0,4.856,0
1.0,1.0,0.0,124.0,1.0,4.857,0
4.0,0.0,0.0,741.0,1.0,4.866,0
1.0,0.0,0.0,396.0,1.0,4.962,0
0.0,0.0,0.0,321.0,4.0,1.281,0
3.0,0.0,0.0,114.0,2.0,1.405,0
2.0,1.0,0.0,163.0,5.0,4.968,0
3.0,1.0,0.0,77.0,2.0,4.962,0
2.0,0.0,1.0,23.0,2.0,4.076,0
4.0,0.0,0.0,136.0,5.0,4.962,0
4.0,0.0,0.0,143.0,3.0,4.859,0
5.0,0.0,0.0,245.0,3.0,0.905,1
2.0,0.0,0.0,188.0,1.0,1.299,0
3.0,0.0,0.0,488.0,12.0,4.859,0
3.0,1.0,0.0,1250.0,4.0,4.967,1
2.0,0.0,0.0,51.0,3.0,1.405,0
2.0,0.0,0.0,27.0,1.0,0.886,0
0.0,0.0,0.0,1044.0,1.0,4.964,1
10.0,1.0,0.0,53.0,1.0,4.12,0
4.0,0.0,0.0,259.0,1.0,4.963,0
8.0,0.0,1.0,109.0,1.0,1.281,0
3.0,1.0,0.0,171.0,6.0,4.957,0
10.0,1.0,0.0,275.0,2.0,4.857,0
2.0,0.0,0.0,357.0,2.0,4.864,0
3.0,1.0,0.0,323.0,1.0,1.344,0
2.0,0.0,0.0,158.0,1.0,4.947,0
2.0,0.0,2.0,271.0,2.0,1.262,1
2.0,0.0,2.0,242.0,1.0,0.982,0
3.0,0.0,1.0,44.0,2.0,1.313,0
6.0,0.0,0.0,119.0,1.0,1.65,1
2.0,0.0,0.0,353.0,1.0,1.266,0
3.0,0.0,1.0,332.0,2.0,1.41,0
1.0,0.0,0.0,45.0,3.0,4.968,0
2.0,0.0,0.0,16.0,1.0,1.244,0
5.0,0.0,2.0,414.0,2.0,0.889,1
8.0,0.0,0.0,274.0,2.0,4.857,0
6.0,0.0,0.0,342.0,3.0,4.965,0
4.0,0.0,0.0,94.0,3.0,4.965,0
2.0,1.0,0.0,176.0,2.0,4.864,0
3.0,1.0,0.0,150.0,1.0,4.856,0
1.0,0.0,1.0,79.0,2.0,1.25,0
3.0,0.0,0.0,298.0,1.0,4.963,0
10.0,0.0,1.0,214.0,3.0,1.344,0
4.0,0.0,0.0,186.0,1.0,1.65,1
11.0,0.0,0.0,449.0,1.0,0.879,1
5.0,1.0,0.0,102.0,2.0,4.961,0
2.0,0.0,0.0,34.0,2.0,1.26,0
3.0,1.0,0.0,190.0,2.0,4.153,0
3.0,0.0,0.0,465.0,1.0,4.7,1
8.0,0.0,0.0,318.0,2.0,4.859,0
5.0,0.0,1.0,631.0,2.0,0.72,0
1.0,0.0,0.0,200.0,3.0,4.86,0
2.0,0.0,0.0,152.0,1.0,1.259,0
2.0,0.0,0.0,66.0,7.0,4.965,0
2.0,0.0,1.0,52.0,1.0,0.742,0
3.0,1.0,0.0,119.0,2.0,4.855,0
2.0,0.0,1.0,162.0,2.0,1.266,0
2.0,0.0,0.0,18.0,8.0,4.968,0
2.0,0.0,0.0,50.0,3.0,4.962,0
2.0,0.0,0.0,81.0,2.0,4.962,0
1.0,0.0,0.0,148.0,1.0,1.334,0
3.0,0.0,0.0,131.0,1.0,1.281,0
6.0,0.0,1.0,718.0,4.0,0.878,0
10.0,0.0,1.0,283.0,1.0,1.344,0
3.0,0.0,0.0,146.0,1.0,1.25,0
3.0,1.0,0.0,199.0,1.0,4.961,0
1.0,0.0,0.0,259.0,1.0,4.962,0
2.0,0.0,0.0,135.0,1.0,1.26,0
0.0,0.0,0.0,167.0,1.0,4.857,0
2.0,0.0,0.0,20.0,5.0,1.354,0
2.0,0.0,0.0,153.0,1.0,4.963,0
2.0,0.0,0.0,201.0,3.0,4.864,0
0.0,0.0,0.0,443.0,1.0,0.714,0
3.0,0.0,0.0,59.0,1.0,4.857,0
3.0,0.0,0.0,242.0,2.0,4.191,0
4.0,0.0,0.0,168.0,1.0,1.435,0
10.0,1.0,0.0,109.0,5.0,4.857,0
4.0,0.0,0.0,146.0,6.0,4.857,0
6.0,0.0,0.0,118.0,2.0,4.86,0
10.0,0.0,1.0,92.0,2.0,1.26,0
3.0,1.0,0.0,83.0,1.0,4.962,0
6.0,0.0,0.0,169.0,1.0,4.859,0
4.0,0.0,0.0,399.0,1.0,4.961,0
4.0,1.0,0.0,91.0,1.0,4.968,0
2.0,0.0,0.0,195.0,2.0,0.707,0
6.0,1.0,0.0,103.0,3.0,4.96,0
2.0,1.0,0.0,123.0,1.0,4.963,0
4.0,0.0,0.0,321.0,1.0,1.044,0
2.0,1.0,0.0,261.0,56.0,4.858,0
10.0,1.0,0.0,145.0,1.0,1.291,0
4.0,0.0,0.0,732.0,1.0,4.967,0
10.0,1.0,0.0,117.0,1.0,4.859,0
4.0,0.0,0.0,111.0,1.0,4.963,0
2.0,1.0,0.0,213.0,2.0,4.191,0
1.0,0.0,0.0,94.0,1.0,1.313,0
2.0,0.0,0.0,412.0,1.0,4.966,0
7.0,0.0,0.0,132.0,2.0,4.961,0
3.0,1.0,0.0,299.0,3.0,4.857,0
3.0,0.0,0.0,94.0,1.0,4.97,0
4.0,0.0,0.0,731.0,3.0,4.965,1
3.0,0.0,1.0,147.0,3.0,1.405,0
10.0,1.0,0.0,244.0,3.0,4.962,0
1.0,1.0,0.0,563.0,1.0,4.865,1
2.0,1.0,0.0,404.0,4.0,4.965,1
1.0,0.0,0.0,271.0,1.0,4.856,0
8.0,0.0,0.0,54.0,1.0,4.021,0
1.0,1.0,0.0,204.0,3.0,4.961,0
5.0,0.0,0.0,290.0,2.0,1.25,0
6.0,0.0,0.0,308.0,3.0,4.962,0
6.0,1.0,0.0,403.0,6.0,4.865,0
3.0,1.0,1.0,273.0,2.0,4.191,0
2.0,0.0,1.0,118.0,4.0,1.266,0
4.0,1.0,0.0,112.0,2.0,4.964,0
4.0,0.0,0.0,169.0,1.0,1.244,0
7.0,0.0,0.0,117.0,2.0,4.962,0
4.0,0.0,2.0,712.0,2.0,1.04,1
8.0,0.0,0.0,206.0,3.0,4.864,0
3.0,0.0,0.0,427.0,1.0,4.857,0
3.0,0.0,0.0,126.0,1.0,4.963,0
3.0,0.0,0.0,125.0,4.0,1.405,0
5.0,1.0,0.0,268.0,3.0,4.857,0
1.0,0.0,0.0,337.0,1.0,4.957,0
0.0,0.0,1.0,511.0,1.0,0.838,1
10.0,1.0,0.0,136.0,2.0,4.855,0
11.0,0.0,1.0,252.0,1.0,0.646,0
2.0,0.0,0.0,481.0,3.0,4.962,0
3.0,0.0,0.0,154.0,1.0,4.153,0
2.0,1.0,0.0,168.0,1.0,4.856,0
3.0,0.0,0.0,88.0,2.0,1.26,0
7.0,0.0,0.0,13.0,11.0,1.25,0
8.0,0.0,0.0,487.0,1.0,4.191,0
2.0,0.0,0.0,131.0,1.0,4.965,0
4.0,0.0,0.0,985.0,3.0,1.046,1
2.0,1.0,0.0,179.0,25.0,4.96,0
4.0,0.0,0.0,1467.0,1.0,4.857,1
10.0,0.0,0.0,191.0,2.0,4.963,0
3.0,1.0,0.0,124.0,1.0,4.958,0
3.0,0.0,1.0,156.0,1.0,1.244,0
3.0,0.0,0.0,256.0,2.0,4.963,0
4.0,0.0,1.0,179.0,1.0,4.076,0
2.0,0.0,0.0,273.0,6.0,4.964,0
3.0,0.0,1.0,614.0,1.0,1.41,0
5.0,0.0,2.0,134.0,2.0,0.74,1
7.0,0.0,0.0,19.0,1.0,4.076,0
11.0,1.0,0.0,489.0,2.0,1.299,0
3.0,0.0,1.0,313.0,1.0,1.327,0
4.0,0.0,0.0,172.0,4.0,4.96,0
4.0,0.0,0.0,125.0,2.0,4.947,0
10.0,0.0,0.0,148.0,4.0,4.857,0
4.0,0.0,0.0,815.0,4.0,4.961,1
7.0,0.0,0.0,100.0,1.0,1.334,0
1.0,1.0,0.0,193.0,1.0,1.334,0
1.0,0.0,0.0,90.0,1.0,4.866,0
3.0,0.0,0.0,121.0,3.0,1.25,0
2.0,0.0,0.0,94.0,2.0,4.191,0
11.0,0.0,0.0,176.0,1.0,1.405,0
2.0,0.0,0.0,245.0,1.0,0.904,1
3.0,0.0,0.0,272.0,2.0,4.153,0
0.0,1.0,0.0,32.0,1.0,4.961,0
2.0,1.0,0.0,200.0,2.0,4.964,0
8.0,1.0,1.0,53.0,1.0,4.153,0
3.0,0.0,0.0,56.0,2.0,1.281,0
3.0,1.0,0.0,188.0,1.0,4.962,0
4.0,0.0,0.0,126.0,4.0,4.968,0
2.0,0.0,0.0,145.0,5.0,4.96,0
4.0,0.0,0.0,150.0,5.0,4.865,0
3.0,1.0,0.0,173.0,1.0,4.858,0
0.0,0.0,0.0,120.0,6.0,4.962,0
2.0,0.0,0.0,620.0,1.0,1.405,0
2.0,0.0,0.0,246.0,1.0,4.857,0
2.0,1.0,0.0,230.0,2.0,4.864,0
2.0,0.0,0.0,163.0,2.0,4.963,0
2.0,1.0,1.0,222.0,2.0,1.299,0
2.0,0.0,0.0,428.0,1.0,0.767,0
3.0,0.0,0.0,107.0,2.0,4.961,0
2.0,0.0,0.0,75.0,2.0,4.965,0
11.0,0.0,0.0,77.0,1.0,1.26,0
4.0,0.0,0.0,36.0,15.0,4.963,0
3.0,0.0,0.0,253.0,4.0,0.886,1
2.0,1.0,0.0,117.0,2.0,4.866,0
3.0,0.0,0.0,493.0,5.0,1.266,0
3.0,1.0,0.0,330.0,2.0,4.963,0
3.0,1.0,0.0,148.0,3.0,4.86,0
2.0,0.0,2.0,822.0,6.0,0.908,1
5.0,0.0,2.0,181.0,3.0,0.699,1
3.0,0.0,0.0,169.0,1.0,4.858,0
6.0,0.0,0.0,747.0,2.0,0.715,1
3.0,0.0,0.0,390.0,3.0,4.857,0
2.0,0.0,0.0,21.0,7.0,4.856,0
2.0,0.0,0.0,39.0,1.0,4.97,0
4.0,0.0,0.0,259.0,2.0,4.964,0
3.0,0.0,0.0,164.0,1.0,1.313,0
3.0,0.0,0.0,465.0,3.0,1.266,0
0.0,0.0,0.0,31.0,1.0,4.959,0
4.0,0.0,0.0,226.0,1.0,4.957,0
3.0,0.0,1.0,13.0,1.0,0.761,0
2.0,0.0,0.0,110.0,5.0,4.153,0
2.0,0.0,0.0,166.0,5.0,4.964,0
8.0,0.0,0.0,222.0,4.0,0.898,1
8.0,1.0,0.0,188.0,1.0,4.957,0
10.0,0.0,0.0,97.0,5.0,4.963,0
3.0,0.0,0.0,283.0,1.0,1.531,1
5.0,1.0,0.0,260.0,4.0,4.855,0
3.0,1.0,0.0,113.0,1.0,4.957,0
2.0,0.0,0.0,283.0,1.0,4.961,0
1.0,0.0,0.0,270.0,1.0,4.12,0
2.0,0.0,2.0,219.0,3.0,0.883,1
7.0,1.0,0.0,307.0,1.0,4.968,0
3.0,0.0,0.0,220.0,2.0,1.281,0
5.0,0.0,1.0,519.0,2.0,0.899,1
3.0,0.0,0.0,80.0,4.0,1.313,0
3.0,1.0,0.0,86.0,4.0,4.96,0
10.0,0.0,1.0,531.0,1.0,4.076,1
4.0,1.0,0.0,500.0,1.0,4.96,0
9.0,1.0,0.0,82.0,1.0,4.855,0
5.0,0.0,0.0,26.0,6.0,4.076,0
1.0,0.0,0.0,119.0,2.0,4.962,0
6.0,0.0,2.0,270.0,2.0,0.723,0
3.0,0.0,0.0,433.0,1.0,4.966,0
3.0,1.0,0.0,141.0,4.0,4.961,0
3.0,0.0,0.0,356.0,1.0,1.327,0
4.0,0.0,0.0,82.0,1.0,4.961,0
6.0,0.0,0.0,8.0,3.0,4.959,0
2.0,0.0,0.0,15.0,15.0,4.96,0
3.0,0.0,0.0,1114.0,1.0,4.967,0
3.0,1.0,0.0,258.0,2.0,4.961,0
2.0,0.0,0.0,92.0,30.0,4.961,0
6.0,0.0,0.0,96.0,8.0,4.96,0
4.0,0.0,0.0,300.0,2.0,4.965,0
2.0,0.0,0.0,139.0,1.0,4.963,0
10.0,0.0,0.0,501.0,2.0,4.961,0
1.0,0.0,0.0,112.0,1.0,4.962,0
2.0,0.0,1.0,195.0,2.0,1.281,0
5.0,0.0,0.0,654.0,2.0,0.642,1
3.0,1.0,0.0,432.0,1.0,4.858,0
2.0,0.0,0.0,148.0,2.0,4.857,0
5.0,0.0,2.0,81.0,1.0,0.741,0
11.0,0.0,0.0,98.0,2.0,1.453,0
4.0,0.0,2.0,303.0,1.0,0.702,1
10.0,1.0,0.0,111.0,4.0,4.957,0
6.0,0.0,2.0,209.0,2.0,0.869,1
6.0,0.0,0.0,156.0,1.0,4.963,0
3.0,1.0,0.0,1567.0,2.0,4.967,0
2.0,0.0,0.0,170.0,1.0,1.479,0
4.0,0.0,0.0,197.0,1.0,4.968,0
2.0,0.0,0.0,294.0,4.0,4.968,0
7.0,0.0,0.0,76.0,3.0,4.076,0
0.0,0.0,0.0,52.0,1.0,4.864,0
3.0,0.0,0.0,285.0,1.0,4.961,0
3.0,1.0,0.0,391.0,1.0,4.857,0
4.0,1.0,0.0,189.0,3.0,4.963,0
1.0,1.0,0.0,77.0,1.0,4.86,0
10.0,0.0,0.0,184.0,4.0,1.299,0
1.0,0.0,0.0,130.0,2.0,4.86,0
1.0,1.0,0.0,254.0,5.0,4.021,0
2.0,0.0,0.0,58.0,1.0,4.191,0
2.0,0.0,0.0,683.0,1.0,4.961,0
2.0,0.0,0.0,162.0,5.0,4.968,0
2.0,0.0,0.0,515.0,3.0,4.855,0
3.0,0.0,0.0,144.0,2.0,4.96,0
2.0,0.0,0.0,1044.0,2.0,4.859,0
7.0,1.0,0.0,181.0,3.0,4.857,0
4.0,0.0,0.0,639.0,3.0,4.961,0
5.0,0.0,0.0,185.0,1.0,0.724,0
0.0,0.0,0.0,211.0,4.0,4.965,0
6.0,0.0,0.0,376.0,4.0,4.857,0
4.0,0.0,0.0,195.0,1.0,4.964,0
4.0,0.0,0.0,23.0,8.0,1.25,0
4.0,1.0,0.0,216.0,7.0,4.86,0
4.0,0.0,0.0,142.0,2.0,1.334,0
4.0,0.0,0.0,797.0,2.0,4.964,0
3.0,0.0,0.0,43.0,2.0,4.963,0
10.0,0.0,0.0,531.0,1.0,4.96,0
3.0,1.0,0.0,304.0,2.0,4.857,0
3.0,0.0,1.0,172.0,2.0,1.266,0
2.0,0.0,0.0,270.0,1.0,1.25,0
1.0,0.0,0.0,98.0,4.0,4.961,0
2.0,0.0,0.0,52.0,1.0,1.291,0
6.0,0.0,0.0,96.0,5.0,4.076,0
6.0,1.0,0.0,100.0,1.0,4.961,0
3.0,0.0,1.0,409.0,1.0,1.25,1
10.0,1.0,1.0,92.0,2.0,1.334,0
1.0,1.0,0.0,234.0,1.0,4.857,0
4.0,1.0,0.0,176.0,2.0,4.965,0
2.0,0.0,0.0,92.0,3.0,4.191,0
3.0,1.0,1.0,1075.0,1.0,1.266,1
4.0,0.0,0.0,669.0,1.0,0.797,0
3.0,0.0,1.0,164.0,2.0,1.266,0
7.0,0.0,0.0,64.0,1.0,4.191,0
2.0,0.0,0.0,19.0,2.0,1.344,0
3.0,0.0,0.0,100.0,1.0,4.858,0
10.0,1.0,0.0,158.0,2.0,1.266,0
2.0,0.0,0.0,13.0,8.0,1.25,0
2.0,0.0,0.0,64.0,1.0,4.153,0
4.0,1.0,0.0,149.0,4.0,4.858,0
3.0,0.0,0.0,638.0,2.0,4.963,0
1.0,0.0,0.0,122.0,3.0,4.857,0
0.0,1.0,0.0,501.0,4.0,4.857,0
2.0,0.0,1.0,11.0,7.0,1.25,0
4.0,0.0,0.0,832.0,3.0,4.857,0
3.0,1.0,0.0,148.0,5.0,4.966,0
4.0,0.0,0.0,246.0,2.0,4.021,0
3.0,0.0,0.0,535.0,1.0,1.266,0
10.0,1.0,0.0,473.0,5.0,4.857,0
10.0,0.0,1.0,184.0,1.0,1.344,0
4.0,0.0,0.0,64.0,1.0,4.857,0
3.0,0.0,0.0,62.0,1.0,4.959,0
4.0,0.0,0.0,358.0,1.0,4.967,0
3.0,0.0,0.0,52.0,3.0,4.86,0
1.0,0.0,1.0,215.0,2.0,1.334,0
4.0,1.0,0.0,112.0,1.0,4.966,0
1.0,0.0,0.0,161.0,1.0,4.856,0
4.0,0.0,0.0,45.0,1.0,1.334,0
1.0,0.0,0.0,234.0,1.0,1.334,0
2.0,0.0,0.0,93.0,2.0,4.855,0
5.0,1.0,1.0,201.0,1.0,4.153,0
2.0,0.0,0.0,160.0,1.0,1.4,1
2.0,0.0,0.0,686.0,4.0,4.963,1
6.0,0.0,0.0,400.0,2.0,4.153,0
2.0,0.0,0.0,295.0,1.0,4.964,0
1.0,0.0,0.0,79.0,1.0,4.947,0
1.0,0.0,0.0,106.0,1.0,1.334,0
8.0,1.0,0.0,94.0,3.0,4.961,0
4.0,0.0,2.0,60.0,5.0,1.354,0
2.0,0.0,0.0,96.0,2.0,4.961,0
3.0,0.0,0.0,622.0,3.0,1.281,1
3.0,1.0,0.0,21.0,31.0,4.96,0
3.0,0.0,0.0,280.0,3.0,4.965,0
6.0,0.0,0.0,136.0,1.0,4.076,0
7.0,1.0,0.0,204.0,2.0,4.959,0
2.0,0.0,0.0,84.0,2.0,4.957,0
4.0,0.0,0.0,421.0,1.0,1.264,1
4.0,0.0,0.0,572.0,1.0,4.964,0
2.0,0.0,0.0,150.0,2.0,1.313,0
8.0,0.0,0.0,355.0,4.0,1.281,0
10.0,0.0,0.0,183.0,1.0,4.86,0
2.0,0.0,0.0,183.0,3.0,4.958,0
4.0,0.0,0.0,119.0,1.0,4.965,0
2.0,0.0,0.0,246.0,7.0,4.964,0
3.0,0.0,0.0,167.0,3.0,0.739,0
4.0,0.0,0.0,91.0,2.0,4.12,0
1.0,0.0,0.0,135.0,1.0,4.191,0
4.0,0.0,0.0,193.0,1.0,4.963,0
3.0,0.0,1.0,175.0,1.0,4.153,0
3.0,0.0,1.0,340.0,1.0,1.41,0
4.0,0.0,0.0,805.0,2.0,4.866,0
3.0,0.0,0.0,184.0,2.0,4.857,0
4.0,0.0,0.0,46.0,3.0,4.864,0
3.0,0.0,0.0,404.0,3.0,4.967,0
2.0,1.0,0.0,189.0,3.0,4.021,0
3.0,0.0,1.0,153.0,2.0,0.884,0
3.0,0.0,0.0,100.0,3.0,1.479,0
1.0,0.0,0.0,139.0,1.0,4.857,0
2.0,0.0,0.0,172.0,1.0,4.966,0
2.0,0.0,1.0,389.0,2.0,1.415,0
2.0,0.0,2.0,357.0,3.0,1.05,1
1.0,0.0,0.0,113.0,6.0,4.963,0
8.0,0.0,0.0,169.0,1.0,4.021,0
6.0,0.0,1.0,112.0,4.0,0.7,0
10.0,1.0,0.0,268.0,9.0,4.96,0
1.0,0.0,1.0,87.0,6.0,1.244,0
3.0,1.0,0.0,197.0,6.0,4.959,0
11.0,0.0,0.0,236.0,2.0,0.827,0
3.0,1.0,0.0,140.0,3.0,4.86,0
